0,0.009137188084423542,4.727482318878174
100,0.0,5.856694221496582
200,0.0,8.860833168029785
300,0.0,12.887590408325195
400,0.0,16.72529411315918
500,0.0,18.91593360900879
600,0.0001305312616750598,20.23219108581543
700,0.0003915937850251794,21.137907028198242
800,0.0005221250467002392,21.804920196533203
900,0.0009137188317254186,22.281539916992188
1000,0.0018274376634508371,22.59012222290039
1100,0.0032632816582918167,22.781766891479492
1200,0.004699125420302153,22.867050170898438
1300,0.005221250467002392,22.828367233276367
1400,0.00626550056040287,22.645851135253906
1500,0.008354000747203827,22.30286407470703
1600,0.009398250840604305,21.78413963317871
1700,0.01135621964931488,21.09073829650879
1800,0.013444719836115837,20.274553298950195
1900,0.015794282779097557,19.410776138305664
2000,0.019057564437389374,18.570737838745117
2100,0.021798720583319664,17.77915382385254
2200,0.025584127753973007,17.032012939453125
2300,0.02976112812757492,16.313827514648438
2400,0.03341600298881531,15.636078834533691
2500,0.03615716099739075,14.978546142578125
2600,0.0411173477768898,14.354092597961426
2700,0.04751338064670563,13.771653175354004
2800,0.05247356742620468,13.219810485839844
2900,0.059783317148685455,12.689643859863281
3000,0.06800678372383118,12.181631088256836
3100,0.07727450877428055,11.687955856323242
3200,0.08719488233327866,11.213082313537598
3300,0.09554888308048248,10.749120712280273
3400,0.10468607395887375,10.302309036254883
3500,0.11382325738668442,9.854182243347168
3600,0.12374363839626312,9.425601959228516
3700,0.13444720208644867,9.00328540802002
3800,0.14580342173576355,8.593534469604492
3900,0.1585954874753952,8.187724113464355
4000,0.17164860665798187,7.785952568054199
4100,0.18718183040618896,7.384214401245117
4200,0.20219291746616364,6.987614154815674
4300,0.2190314531326294,6.601098537445068
4400,0.23756690323352814,6.225563049316406
4500,0.25558021664619446,5.855576515197754
4600,0.2735935151576996,5.485511302947998
4700,0.29473957419395447,5.118950366973877
4800,0.31784361600875854,4.75681734085083
4900,0.34512466192245483,4.3963189125061035
5000,0.37227514386177063,4.031905174255371
5100,0.40255841612815857,3.6710379123687744
5200,0.43532174825668335,3.322493076324463
5300,0.4682156443595886,2.9829373359680176
5400,0.504372775554657,2.6521894931793213
5500,0.5452290773391724,2.3372302055358887
5600,0.5802114605903625,2.0388481616973877
5700,0.6208066940307617,1.759998083114624
5800,0.6599660515785217,1.507453203201294
5900,0.7001696825027466,1.2811678647994995
6000,0.735413134098053,1.085046648979187
6100,0.7672627568244934,0.915225088596344
6200,0.795849084854126,0.7684600949287415
6300,0.8243049383163452,0.6420142650604248
6400,0.8492363691329956,0.5344485640525818
6500,0.8727320432662964,0.4429946541786194
6600,0.8936170339584351,0.36434581875801086
6700,0.9121524691581726,0.29699423909187317
6800,0.9284688830375671,0.23833268880844116
6900,0.944002091884613,0.18901564180850983
7000,0.9557498693466187,0.14833849668502808
7100,0.965278685092926,0.11519285291433334
7200,0.9729800224304199,0.0883285254240036
7300,0.9798981547355652,0.06684932857751846
7400,0.9862942099571228,0.05003457888960838
7500,0.9902101755142212,0.03726091980934143
7600,0.9938650131225586,0.027647070586681366
7700,0.9951703548431396,0.020557964220643044
7800,0.9969977736473083,0.015195743180811405
7900,0.9984336495399475,0.011224787682294846
8000,0.9989557266235352,0.008270839229226112
8100,0.9993473291397095,0.00606174161657691
8200,0.9994778633117676,0.004433454014360905
8300,0.9996083974838257,0.0032119532115757465
8400,0.9998694658279419,0.0023085009306669235
8500,0.9998694658279419,0.0016599727096036077
8600,1.0,0.0011886678403243423
8700,1.0,0.0008669660310260952
8800,1.0,0.0006406543543562293
8900,1.0,0.0004851012781728059
9000,1.0,0.0003769646573346108
9100,1.0,0.0002979830896947533
9200,1.0,0.00023887638235464692
9300,1.0,0.00019346388580743223
9400,1.0,0.00015892789815552533
9500,1.0,0.00013266057067085057
9600,1.0,0.0001122037647292018
9700,1.0,9.605954255675897e-05
9800,1.0,8.322091889567673e-05
9900,1.0,7.280035788426176e-05
10000,1.0,6.415422831196338e-05
