0,0.01018143817782402,4.727369785308838
100,0.0001305312616750598,5.845454692840576
200,0.0,8.797313690185547
300,0.0,12.85726547241211
400,0.0,17.033226013183594
500,0.0,19.802654266357422
600,0.0,21.745582580566406
700,0.0001305312616750598,23.3395938873291
800,0.0001305312616750598,24.748186111450195
900,0.0002610625233501196,25.93003273010254
1000,0.0003915937850251794,26.94611167907715
1100,0.000652656308375299,27.763309478759766
1200,0.0014358438784256577,28.441421508789062
1300,0.0014358438784256577,28.861412048339844
1400,0.0015663751401007175,29.084413528442383
1500,0.001957968808710575,29.08931541442871
1600,0.0023495627101510763,28.77479362487793
1700,0.0030022189021110535,28.148212432861328
1800,0.0041770003736019135,27.287527084350586
1900,0.0053517818450927734,26.2951602935791
2000,0.0061349691823124886,25.27736473083496
2100,0.007179219275712967,24.280502319335938
2200,0.008223469369113445,23.291370391845703
2300,0.009267719462513924,22.302940368652344
2400,0.011095156893134117,21.312820434570312
2500,0.01409737579524517,20.326274871826172
2600,0.01605534553527832,19.383670806884766
2700,0.01840490847826004,18.482589721679688
2800,0.021798720583319664,17.624521255493164
2900,0.025323064997792244,16.807180404663086
3000,0.02819475159049034,16.02345848083496
3100,0.032763347029685974,15.265486717224121
3200,0.03798459842801094,14.511567115783691
3300,0.044119566679000854,13.769194602966309
3400,0.05142931640148163,13.041727066040039
3500,0.0587390661239624,12.32169246673584
3600,0.0683983787894249,11.59964370727539
3700,0.07884088158607483,10.88164234161377
3800,0.09163294732570648,10.137337684631348
3900,0.10677456855773926,9.388235092163086
4000,0.12465735524892807,8.654407501220703
4100,0.14528129994869232,7.9283552169799805
4200,0.16760213673114777,7.206798076629639
4300,0.19423051178455353,6.4956865310668945
4400,0.22373057901859283,5.8056559562683105
4500,0.26367315649986267,5.134444713592529
4600,0.3076621890068054,4.491186618804932
4700,0.35556715726852417,3.8839011192321777
4800,0.40190574526786804,3.316084861755371
4900,0.46077534556388855,2.7967722415924072
5000,0.5188617706298828,2.3203165531158447
5100,0.5778619050979614,1.8949508666992188
5200,0.6418222188949585,1.5199626684188843
5300,0.7014750242233276,1.201548457145691
5400,0.7557759881019592,0.9351348876953125
5500,0.8034198880195618,0.7193309664726257
5600,0.8442761898040771,0.5479066967964172
5700,0.8818691968917847,0.4127972722053528
5800,0.9109776616096497,0.3082132339477539
5900,0.9352564811706543,0.22890225052833557
6000,0.9517034292221069,0.16923269629478455
6100,0.9631901979446411,0.12443434447050095
6200,0.9758517146110535,0.09054918587207794
6300,0.9812034964561462,0.06521961838006973
6400,0.9872079491615295,0.04640645533800125
6500,0.9913849234580994,0.03271525725722313
6600,0.9950398206710815,0.022887883707880974
6700,0.9967367053031921,0.01605306752026081
6800,0.9979115128517151,0.011266286484897137
6900,0.998825192451477,0.00790392141789198
7000,0.9994778633117676,0.005482177250087261
7100,1.0,0.0037352151703089476
7200,1.0,0.002495990600436926
7300,1.0,0.0016414700075984001
7400,1.0,0.0010682770516723394
7500,1.0,0.0007072582957334816
7600,1.0,0.0004834099963773042
7700,1.0,0.00034145876998081803
7800,1.0,0.0002482449635863304
7900,1.0,0.00018431618809700012
8000,1.0,0.00014011218445375562
8100,1.0,0.00010933147132163867
8200,1.0,8.762383367866278e-05
8300,1.0,7.182419358287007e-05
8400,1.0,5.990726640447974e-05
8500,1.0,5.077051173429936e-05
8600,1.0,4.3543739593587816e-05
8700,1.0,3.7759724364150316e-05
8800,1.0,3.310804459033534e-05
8900,1.0,2.9225246180430986e-05
9000,1.0,2.59368844126584e-05
9100,1.0,2.3162852812674828e-05
9200,1.0,2.0856268747593276e-05
9300,1.0,1.892480213427916e-05
9400,1.0,1.730990879877936e-05
9500,1.0,1.5930882000247948e-05
9600,1.0,1.4756939890503418e-05
9700,1.0,1.3732082152273506e-05
9800,1.0,1.2860502465628088e-05
9900,1.0,1.209469701279886e-05
10000,1.0,1.1441195056249853e-05
10100,1.0,1.0862026101676747e-05
10200,1.0,1.034097840602044e-05
10300,1.0,9.901999874273315e-06
10400,1.0,9.495506674284115e-06
10500,1.0,9.122682058659848e-06
10600,1.0,8.789827916189097e-06
10700,1.0,8.481774784740992e-06
10800,1.0,8.208743565774057e-06
10900,1.0,7.97056873125257e-06
11000,1.0,7.749927135591861e-06
11100,1.0,7.545654625573661e-06
11200,1.0,7.347560313064605e-06
11300,1.0,7.1619115260546096e-06
11400,1.0,6.993535407673335e-06
11500,1.0,6.837234650447499e-06
11600,1.0,6.690797363262391e-06
11700,1.0,6.554956598847639e-06
11800,1.0,6.429526365536731e-06
11900,1.0,6.315252903732471e-06
12000,1.0,6.207469141372712e-06
12100,1.0,6.099963684391696e-06
12200,1.0,5.99952227275935e-06
12300,1.0,5.905367743253009e-06
12400,1.0,5.81546146349865e-06
12500,1.0,5.730128577852156e-06
12600,1.0,5.651050742017105e-06
12700,1.0,5.572907411988126e-06
12800,1.0,5.501657142303884e-06
12900,1.0,5.433815658761887e-06
13000,1.0,5.364680419006618e-06
13100,1.0,5.299670647218591e-06
13200,1.0,5.2392965699255e-06
13300,1.0,5.180960670259083e-06
13400,1.0,5.131821581016993e-06
13500,1.0,5.0835842557717115e-06
13600,1.0,5.037823029852007e-06
13700,1.0,4.994891696696868e-06
13800,1.0,4.950918082613498e-06
13900,1.0,4.913915290671866e-06
14000,1.0,4.882483608525945e-06
14100,1.0,4.8532142500334885e-06
14200,1.0,4.823727977054659e-06
14300,1.0,4.793027073901612e-06
14400,1.0,4.760459432873176e-06
14500,1.0,4.732701199827716e-06
14600,1.0,4.7084422476473264e-06
14700,1.0,4.685568001150386e-06
14800,1.0,4.66277242594515e-06
14900,1.0,4.6425748223555274e-06
15000,1.0,4.622719643521123e-06
15100,1.0,4.603657998814015e-06
15200,1.0,4.583507688948885e-06
15300,1.0,4.56830548500875e-06
15400,1.0,4.552324753603898e-06
15500,1.0,4.535939297056757e-06
15600,1.0,4.521935352386208e-06
15700,1.0,4.505223387241131e-06
15800,1.0,4.49165463578538e-06
15900,1.0,4.47760385213769e-06
16000,1.0,4.463677669264143e-06
16100,1.0,4.451882887224201e-06
16200,1.0,4.440648353920551e-06
16300,1.0,4.4285420699452516e-06
16400,1.0,4.415439889271511e-06
16500,1.0,4.4021512621839065e-06
16600,1.0,4.387478384160204e-06
16700,1.0,4.376944161776919e-06
16800,1.0,4.36815207649488e-06
16900,1.0,4.3586132960626855e-06
17000,1.0,4.3495892896316946e-06
17100,1.0,4.338945927884197e-06
17200,1.0,4.329889634391293e-06
17300,1.0,4.320693278714316e-06
17400,1.0,4.31341095463722e-06
17500,1.0,4.307591552787926e-06
17600,1.0,4.3016939343942795e-06
17700,1.0,4.295983217161847e-06
17800,1.0,4.2907236093014944e-06
17900,1.0,4.284453098080121e-06
18000,1.0,4.280298071535071e-06
18100,1.0,4.27508530265186e-06
18200,1.0,4.271102170605445e-06
18300,1.0,4.267258645995753e-06
18400,1.0,4.262808033672627e-06
18500,1.0,4.258155513525708e-06
18600,1.0,4.255790372553747e-06
18700,1.0,4.254234227119014e-06
18800,1.0,4.250624442647677e-06
18900,1.0,4.2486635720706545e-06
19000,1.0,4.246548087394331e-06
19100,1.0,4.246221124049043e-06
19200,1.0,4.2433262024133e-06
19300,1.0,4.2413657865836285e-06
19400,1.0,4.237008852214785e-06
19500,1.0,4.233118488627952e-06
19600,1.0,4.22930634158547e-06
19700,1.0,4.225929842505138e-06
19800,1.0,4.222226380079519e-06
19900,1.0,4.220063601678703e-06
20000,1.0,4.217636615067022e-06
20100,1.0,4.216562956571579e-06
20200,1.0,4.2144620238104835e-06
20300,1.0,4.211785835650517e-06
20400,1.0,4.210214228805853e-06
20500,1.0,4.210167389828712e-06
20600,1.0,4.208113296044758e-06
20700,1.0,4.20447213400621e-06
20800,1.0,4.204799097351497e-06
20900,1.0,4.204441211186349e-06
21000,1.0,4.203352091280976e-06
21100,1.0,4.201858246233314e-06
21200,1.0,4.200830971967662e-06
21300,1.0,4.2003953240055125e-06
21400,1.0,4.198871010885341e-06
21500,1.0,4.197594989818754e-06
21600,1.0,4.195961082587019e-06
21700,1.0,4.194918346911436e-06
21800,1.0,4.191650987195317e-06
21900,1.0,4.190064828435425e-06
22000,1.0,4.187777449260466e-06
22100,1.0,4.185318175586872e-06
22200,1.0,4.1827202039712574e-06
22300,1.0,4.180930773145519e-06
22400,1.0,4.179794814263005e-06
22500,1.0,4.178767539997352e-06
22600,1.0,4.176433321845252e-06
22700,1.0,4.170924967183964e-06
22800,1.0,4.167750830674777e-06
22900,1.0,4.165058726357529e-06
23000,1.0,4.162818186159711e-06
23100,1.0,4.160453045187751e-06
23200,1.0,4.1576986404834315e-06
23300,1.0,4.153481768298661e-06
23400,1.0,4.15058775615762e-06
23500,1.0,4.149607320869109e-06
23600,1.0,4.1480820982542355e-06
23700,1.0,4.146510491409572e-06
23800,1.0,4.145374987274408e-06
23900,1.0,4.142293619224802e-06
24000,1.0,4.138823896937538e-06
24100,1.0,4.13466977988719e-06
24200,1.0,4.130141405767063e-06
24300,1.0,4.127588908886537e-06
24400,1.0,4.123387498111697e-06
24500,1.0,4.121972324355738e-06
24600,1.0,4.1198404687747825e-06
24700,1.0,4.117335265618749e-06
24800,1.0,4.116961918043671e-06
24900,1.0,4.114860985282576e-06
25000,1.0,4.115079264011001e-06
25100,1.0,4.11366272601299e-06
25200,1.0,4.109773271920858e-06
25300,1.0,4.107656877749832e-06
25400,1.0,4.105898824491305e-06
25500,1.0,4.1038751987798605e-06
25600,1.0,4.1025214159162715e-06
25700,1.0,4.099393663636874e-06
25800,1.0,4.096360044059111e-06
25900,1.0,4.094648375030374e-06
26000,1.0,4.092283234058414e-06
26100,1.0,4.089637968718307e-06
26200,1.0,4.087070465175202e-06
26300,1.0,4.085187356395181e-06
26400,1.0,4.08176492783241e-06
26500,1.0,4.0790259845380206e-06
26600,1.0,4.0748245737631805e-06
26700,1.0,4.0728018575464375e-06
26800,1.0,4.072210685990285e-06
26900,1.0,4.071463536092779e-06
27000,1.0,4.0698141674511135e-06
27100,1.0,4.06687286158558e-06
27200,1.0,4.064321274199756e-06
27300,1.0,4.0627805901749525e-06
27400,1.0,4.060913397552213e-06
27500,1.0,4.057365913467947e-06
27600,1.0,4.054408691445133e-06
27700,1.0,4.052090844197664e-06
27800,1.0,4.0515456021239515e-06
27900,1.0,4.050471943628509e-06
28000,1.0,4.047873517265543e-06
28100,1.0,4.0457262002746575e-06
28200,1.0,4.0447926039632875e-06
28300,1.0,4.044061370223062e-06
28400,1.0,4.04390630137641e-06
28500,1.0,4.043547960463911e-06
28600,1.0,4.044014985993272e-06
28700,1.0,4.04297270506504e-06
28800,1.0,4.040856310894014e-06
28900,1.0,4.041027295897948e-06
29000,1.0,4.03973581342143e-06
29100,1.0,4.038164661324117e-06
29200,1.0,4.036515292682452e-06
29300,1.0,4.034865924040787e-06
29400,1.0,4.0333097786060534e-06
29500,1.0,4.032983270008117e-06
29600,1.0,4.031333901366452e-06
29700,1.0,4.030913714814233e-06
29800,1.0,4.030197942483937e-06
29900,1.0,4.028968760394491e-06
30000,1.0,4.026790065836394e-06
30100,1.0,4.026416718261316e-06
